FlightNumber,DepartureAirport,ArrivalAirport,DepartureTime,ArrivalTime,Airline,FlightDuration,AvgTicketPrice,Aircraft,PassengerCount
FL-317470,DFW,DEN,2023-08-19 17:24:00,2023-08-19 23:56:00,Qantas,6:32:00,715,Airbus A330,140
FL-592275,SYD,HND,2023-03-04 01:40:00,2023-03-04 09:37:00,Iberia,7:57:00,2403,Airbus A320,143
FL-241798,JFK,AMS,2023-09-12 11:58:00,2023-09-12 20:13:00,KLM,8:15:00,2532,Bombardier Q400,247
FL-336815,MIA,SFO,2023-09-28 14:15:00,2023-09-28 17:58:00,Aeroflot,3:43:00,2632,Airbus A340,234
FL-764182,DXB,HND,2023-12-16 09:11:00,2023-12-16 12:09:00,Lufthansa,2:58:00,2638,Embraer E190,146
FL-353426,AMS,YXU,2023-08-20 14:14:00,2023-08-20 20:39:00,Lufthansa,6:25:00,1146,Boeing 747,127
FL-844684,HND,SFO,2023-04-05 20:54:00,2023-04-06 05:27:00,Royal Jordanian,8:33:00,2514,Airbus A350,237
FL-694892,MEL,LAX,2023-06-03 04:13:00,2023-06-03 05:31:00,WestJet,1:18:00,640,Boeing 777,205
FL-732311,HND,FRA,2023-03-21 12:32:00,2023-03-21 20:32:00,Avianca,8:00:00,2525,Boeing 777,142
FL-567850,SIN,IST,2023-09-13 14:57:00,2023-09-13 22:56:00,Iberia,7:59:00,1234,Boeing 737,178
FL-508630,IST,YYZ,2023-09-26 02:39:00,2023-09-26 07:18:00,American Airlines,4:39:00,300,Bombardier Q400,156
FL-415721,YVR,LHR,2023-08-22 22:04:00,2023-08-23 00:40:00,WestJet,2:36:00,1072,Boeing 777,155
FL-102675,SIN,DXB,2023-05-03 22:04:00,2023-05-04 06:34:00,WestJet,8:30:00,2457,Boeing 737,250
FL-397906,MEL,AMS,2023-02-01 06:06:00,2023-02-01 11:05:00,ANA All Nippon Airways,4:59:00,1818,Boeing 747,114
FL-603628,ATL,HND,2023-08-20 09:38:00,2023-08-20 12:42:00,Qantas,3:04:00,1373,Embraer E190,243
FL-345279,DFW,SYD,2023-10-26 17:48:00,2023-10-27 01:17:00,Qatar Airways,7:29:00,872,Airbus A380,182
FL-920769,DEN,LHR,2023-12-06 22:49:00,2023-12-07 07:46:00,Emirates,8:57:00,2524,Boeing 737 MAX,117
FL-630777,ORD,SFO,2023-05-14 18:26:00,2023-05-15 01:10:00,American Airlines,6:44:00,205,Boeing 747,127
FL-841541,AMS,FRA,2023-07-15 13:47:00,2023-07-15 18:55:00,American Airlines,5:08:00,1642,Airbus A380,215
FL-407644,MIA,ATL,2023-04-03 19:41:00,2023-04-03 23:21:00,Turkish Airlines,3:40:00,676,Boeing 787,117
FL-270902,LHR,LAX,2023-11-17 07:17:00,2023-11-17 16:01:00,Alitalia,8:44:00,839,Boeing 767,235
FL-152016,ORD,FRA,2023-09-24 08:17:00,2023-09-24 13:26:00,Avianca,5:09:00,1771,Airbus A320,233
FL-579123,FCO,YXU,2023-12-19 12:28:00,2023-12-19 18:17:00,United Airlines,5:49:00,1170,Boeing 767,218
FL-799926,LAX,HKG,2023-10-22 13:15:00,2023-10-22 19:58:00,Royal Jordanian,6:43:00,1212,Boeing 767,143
FL-314056,AMS,YUL,2023-01-14 02:14:00,2023-01-14 08:11:00,Aeroflot,5:57:00,412,Boeing 737,248
FL-713896,LHR,YVR,2023-03-17 09:44:00,2023-03-17 17:19:00,Delta Airlines,7:35:00,1137,Bombardier Q400,178
FL-688643,HKG,IST,2023-06-14 17:40:00,2023-06-14 20:31:00,EVA Air,2:51:00,712,Boeing 787,166
FL-756978,YVR,ATL,2023-08-15 20:26:00,2023-08-15 22:19:00,Asiana Airlines,1:53:00,2035,Boeing 747,118
FL-900685,SYD,ORD,2023-09-14 15:31:00,2023-09-14 17:59:00,Etihad Airways,2:28:00,1900,Airbus A330,177
FL-590213,HND,CDG,2023-02-22 07:35:00,2023-02-22 13:14:00,British Airways,5:39:00,1564,Embraer E190,132
FL-784553,MEL,HKG,2023-08-08 11:51:00,2023-08-08 19:55:00,Swiss International Air Lines,8:04:00,2522,Boeing 737 MAX,217
FL-662514,YYZ,JFK,2023-12-12 14:56:00,2023-12-12 17:23:00,Avianca,2:27:00,663,Embraer E190,118
FL-823983,DXB,ATL,2023-07-23 16:34:00,2023-07-23 21:44:00,Air Canada,5:10:00,1026,Bombardier CRJ900,214
FL-997527,YVR,DEN,2023-08-11 22:55:00,2023-08-12 01:56:00,Iberia,3:01:00,1369,Boeing 737 MAX,102
FL-950550,AMS,IST,2023-10-02 22:11:00,2023-10-03 04:37:00,Virgin Atlantic,6:26:00,1290,Boeing 737,223
FL-912529,ICN,SYD,2023-02-17 08:52:00,2023-02-17 13:35:00,Finnair,4:43:00,947,Bombardier Q400,170
FL-193506,AMS,MEX,2023-07-06 04:22:00,2023-07-06 11:48:00,Turkish Airlines,7:26:00,1228,Boeing 737,153
FL-972904,CDG,DXB,2023-09-15 04:59:00,2023-09-15 07:16:00,Avianca,2:17:00,467,Boeing 737 MAX,203
FL-859411,PEK,ICN,2023-10-06 21:45:00,2023-10-07 06:35:00,Avianca,8:50:00,1969,Boeing 787,209
FL-255099,ORD,MEL,2023-12-03 07:48:00,2023-12-03 15:30:00,Thai Airways,7:42:00,1061,Boeing 737 MAX,180
FL-650970,HKG,SIN,2023-08-26 23:23:00,2023-08-27 01:51:00,Alitalia,2:28:00,2814,Boeing 747,136
FL-310619,DFW,JFK,2023-05-25 01:58:00,2023-05-25 09:49:00,Cathay Pacific,7:51:00,2463,Boeing 737,215
FL-466754,IST,YVR,2023-10-19 06:21:00,2023-10-19 08:35:00,China Southern Airlines,2:14:00,1305,Airbus A330,200
FL-753653,YOW,LAX,2023-03-10 15:06:00,2023-03-10 18:32:00,Cathay Pacific,3:26:00,2112,Bombardier Q400,221
FL-819223,LAX,ORD,2023-11-17 04:43:00,2023-11-17 07:11:00,Turkish Airlines,2:28:00,1330,McDonnell Douglas MD-88,230
FL-946025,ICN,IST,2023-03-08 21:14:00,2023-03-09 03:23:00,Aeroflot,6:09:00,1837,Airbus A330,220
FL-468970,IST,YVR,2023-08-11 21:57:00,2023-08-12 03:09:00,Avianca,5:12:00,1710,Embraer E190,243
FL-833657,SIN,YYZ,2023-11-21 02:33:00,2023-11-21 11:23:00,Air Python,8:50:00,2460,Boeing 787,235
FL-558095,YVR,AMS,2023-05-05 20:06:00,2023-05-06 03:41:00,Lufthansa,7:35:00,2707,Airbus A320,186
FL-678730,YUL,PEK,2023-12-11 03:50:00,2023-12-11 08:51:00,Singapore Airlines,5:01:00,930,Airbus A320,178
FL-889556,CDG,JFK,2023-11-22 23:22:00,2023-11-23 04:20:00,Singapore Airlines,4:58:00,615,Boeing 787,174
FL-611806,YYZ,JFK,2023-04-18 06:11:00,2023-04-18 13:57:00,Thai Airways,7:46:00,855,Boeing 737,145
FL-521768,DFW,SYD,2023-08-13 20:51:00,2023-08-14 02:37:00,Turkish Airlines,5:46:00,768,Bombardier CRJ900,216
FL-107871,HND,DEN,2023-11-16 22:50:00,2023-11-17 01:01:00,EVA Air,2:11:00,810,Embraer E190,122
FL-619507,CDG,ATL,2023-01-05 07:45:00,2023-01-05 11:55:00,Air France,4:10:00,245,McDonnell Douglas MD-88,247
FL-247680,IST,MEX,2023-06-09 15:34:00,2023-06-09 20:26:00,Air Canada,4:52:00,2059,Boeing 767,164
FL-501352,YHZ,ATL,2023-08-13 01:15:00,2023-08-13 09:00:00,Qatar Airways,7:45:00,2383,Airbus A330,223
FL-688240,ORD,MIA,2023-03-16 04:36:00,2023-03-16 11:12:00,Etihad Airways,6:36:00,762,Airbus A330,237
FL-115231,IST,LAX,2023-11-18 16:47:00,2023-11-18 19:29:00,Thai Airways,2:42:00,1378,Boeing 787,198
FL-667012,LAX,SIN,2023-07-18 06:40:00,2023-07-18 13:41:00,Lufthansa,7:01:00,2494,Boeing 737,233
FL-605649,FRA,CDG,2023-10-27 08:57:00,2023-10-27 13:06:00,WestJet,4:09:00,1450,Boeing 787,157
FL-620736,YHZ,HKG,2023-11-11 16:22:00,2023-11-11 17:30:00,EVA Air,1:08:00,1040,Airbus A380,217
FL-628512,FCO,YXU,2023-06-11 10:25:00,2023-06-11 12:03:00,Delta Airlines,1:38:00,1961,Boeing 787,119
FL-845731,FRA,DFW,2023-02-28 12:14:00,2023-02-28 19:09:00,Alitalia,6:55:00,1772,Boeing 737 MAX,181
FL-848503,ATL,SFO,2023-08-07 11:54:00,2023-08-07 15:44:00,Lufthansa,3:50:00,2354,Boeing 787,148
FL-978494,SFO,SIN,2023-11-14 07:42:00,2023-11-14 12:54:00,KLM,5:12:00,572,Boeing 737,163
FL-200558,CDG,DXB,2023-07-08 10:39:00,2023-07-08 15:01:00,British Airways,4:22:00,2485,Airbus A330,223
FL-308610,MIA,YYZ,2023-05-17 14:31:00,2023-05-17 21:26:00,Virgin Atlantic,6:55:00,553,McDonnell Douglas MD-88,128
FL-329011,YHZ,AMS,2023-02-23 16:19:00,2023-02-23 22:26:00,Air France,6:07:00,2255,McDonnell Douglas MD-88,250
FL-694863,MEL,SYD,2023-09-04 03:16:00,2023-09-04 07:46:00,Air Canada,4:30:00,1502,Boeing 767,118
FL-750520,DXB,YYZ,2023-07-06 03:42:00,2023-07-06 12:07:00,Cathay Pacific,8:25:00,1087,Airbus A340,113
FL-313224,ATL,YYZ,2023-06-28 08:31:00,2023-06-28 10:33:00,Air France,2:02:00,1309,Boeing 737,227
FL-300395,CDG,SIN,2023-09-26 18:50:00,2023-09-27 00:41:00,Alitalia,5:51:00,2439,Boeing 737,168
FL-285245,PEK,ICN,2023-09-17 02:34:00,2023-09-17 03:42:00,Qantas,1:08:00,1286,Bombardier Q400,175
FL-559305,LHR,YOW,2023-12-21 05:42:00,2023-12-21 07:50:00,Swiss International Air Lines,2:08:00,2622,Bombardier Q400,159
FL-256323,MEL,YVR,2023-11-18 20:38:00,2023-11-19 04:47:00,China Southern Airlines,8:09:00,1966,Embraer E190,133
FL-829548,ATL,DXB,2023-12-21 10:29:00,2023-12-21 18:06:00,Qantas,7:37:00,2774,Airbus A350,207
FL-471262,DXB,YVR,2023-08-10 21:50:00,2023-08-11 03:44:00,Lufthansa,5:54:00,208,Airbus A320,139
FL-168329,SIN,FCO,2023-04-27 10:35:00,2023-04-27 13:36:00,ANA All Nippon Airways,3:01:00,2283,Boeing 747,245
FL-646967,YYZ,ATL,2023-10-27 04:26:00,2023-10-27 08:40:00,Aeroflot,4:14:00,1942,Embraer E190,119
FL-766322,DXB,CDG,2023-01-20 13:30:00,2023-01-20 19:59:00,Alitalia,6:29:00,1282,Airbus A380,238
FL-515662,FRA,LAX,2023-01-08 13:28:00,2023-01-08 21:34:00,WestJet,8:06:00,1692,Boeing 747,248
FL-338536,DXB,SFO,2023-12-03 22:26:00,2023-12-04 03:31:00,Lufthansa,5:05:00,243,Embraer E190,165
FL-518810,YVR,HND,2023-08-22 23:13:00,2023-08-23 01:01:00,Air Python,1:48:00,261,Embraer E190,148
FL-931719,JFK,YXU,2023-07-14 03:37:00,2023-07-14 06:12:00,Qantas,2:35:00,2922,Boeing 747,149
FL-626819,HND,LHR,2023-05-08 10:28:00,2023-05-08 15:27:00,Aeroflot,4:59:00,879,Boeing 737 MAX,211
FL-662101,FCO,MIA,2023-02-10 15:20:00,2023-02-10 18:31:00,British Airways,3:11:00,1199,Boeing 747,131
FL-743779,HND,YVR,2023-04-03 07:28:00,2023-04-03 14:08:00,Emirates,6:40:00,2182,Airbus A330,209
FL-341057,SIN,PEK,2023-01-17 10:58:00,2023-01-17 17:09:00,Swiss International Air Lines,6:11:00,1649,Boeing 787,230
FL-694632,ATL,ORD,2023-06-11 02:27:00,2023-06-11 04:18:00,Air Python,1:51:00,2838,McDonnell Douglas MD-88,153
FL-125742,MEX,SFO,2023-01-15 22:45:00,2023-01-16 03:04:00,Delta Airlines,4:19:00,1707,Boeing 737,146
FL-633154,LAX,HKG,2023-07-20 19:13:00,2023-07-20 20:32:00,Singapore Airlines,1:19:00,572,Airbus A330,188
FL-570129,DEN,HND,2023-11-12 02:47:00,2023-11-12 04:18:00,Air France,1:31:00,1236,Boeing 747,220
FL-759793,SYD,YXU,2023-12-05 11:30:00,2023-12-05 15:29:00,Asiana Airlines,3:59:00,348,Boeing 767,161
FL-310017,LAX,FRA,2023-05-19 04:01:00,2023-05-19 10:12:00,China Southern Airlines,6:11:00,2589,Airbus A330,154
FL-404696,MEX,YVR,2023-10-26 08:36:00,2023-10-26 11:59:00,Lufthansa,3:23:00,2130,Boeing 777,250
FL-348777,YVR,JFK,2023-05-22 05:32:00,2023-05-22 14:25:00,Air Python,8:53:00,2650,Embraer E190,111
FL-219215,CDG,SIN,2023-04-11 05:03:00,2023-04-11 13:48:00,Turkish Airlines,8:45:00,2982,Airbus A380,183
FL-530621,YHZ,ICN,2023-06-14 15:23:00,2023-06-14 21:52:00,Qatar Airways,6:29:00,2671,Embraer E190,239
FL-659654,MEL,SYD,2023-07-08 17:03:00,2023-07-09 00:36:00,ANA All Nippon Airways,7:33:00,1485,Boeing 777,231
FL-726896,MEL,SYD,2023-10-14 16:48:00,2023-10-15 01:26:00,EVA Air,8:38:00,2314,Boeing 787,223
FL-250245,LAX,JFK,2023-01-25 17:43:00,2023-01-25 20:24:00,Singapore Airlines,2:41:00,1720,Boeing 777,214
FL-189535,YHZ,YYZ,2023-03-01 16:13:00,2023-03-01 19:58:00,Air Python,3:45:00,1387,Bombardier CRJ900,180
FL-112237,YYZ,DXB,2023-05-10 14:37:00,2023-05-10 23:28:00,Air Python,8:51:00,1625,Airbus A340,157
FL-966135,ATL,LAX,2023-03-01 02:58:00,2023-03-01 08:03:00,China Southern Airlines,5:05:00,600,Airbus A350,132
FL-834868,MEL,LHR,2023-10-20 19:27:00,2023-10-21 00:21:00,Singapore Airlines,4:54:00,1889,McDonnell Douglas MD-88,114
FL-563183,FRA,IST,2023-12-24 13:33:00,2023-12-24 15:06:00,Finnair,1:33:00,2576,Boeing 747,245
FL-464270,DXB,YHZ,2023-04-24 08:31:00,2023-04-24 15:06:00,Virgin Atlantic,6:35:00,1148,Boeing 737 MAX,149
FL-971245,YXU,DFW,2023-04-12 18:31:00,2023-04-12 19:46:00,Lufthansa,1:15:00,1435,Airbus A330,237
FL-478925,LAX,YVR,2023-03-22 14:00:00,2023-03-22 18:57:00,Virgin Atlantic,4:57:00,1714,Airbus A340,235
FL-493495,MEL,HND,2023-04-09 12:40:00,2023-04-09 18:57:00,Thai Airways,6:17:00,1732,Boeing 737,179
FL-102863,SIN,HKG,2023-04-05 00:21:00,2023-04-05 06:00:00,Lufthansa,5:39:00,257,Embraer E190,161
FL-658109,YUL,HND,2023-07-23 07:57:00,2023-07-23 10:38:00,Lufthansa,2:41:00,973,Boeing 777,160
FL-326107,HKG,LHR,2023-06-17 11:49:00,2023-06-17 14:17:00,Air Python,2:28:00,483,Bombardier CRJ900,225
FL-616626,DEN,DXB,2023-07-21 07:04:00,2023-07-21 15:52:00,KLM,8:48:00,1172,Boeing 767,157
FL-681153,PEK,ICN,2023-07-17 10:17:00,2023-07-17 16:49:00,Avianca,6:32:00,1989,Airbus A350,107
FL-143334,LHR,MEX,2023-03-02 05:11:00,2023-03-02 06:37:00,Finnair,1:26:00,1229,Boeing 737,165
FL-137743,YOW,MEX,2023-06-02 18:58:00,2023-06-03 01:32:00,Lufthansa,6:34:00,2478,Boeing 787,122
FL-753076,HKG,YOW,2023-11-25 02:15:00,2023-11-25 07:17:00,American Airlines,5:02:00,1068,McDonnell Douglas MD-88,196
FL-307414,ATL,PEK,2023-03-28 10:42:00,2023-03-28 13:03:00,Air Canada,2:21:00,687,Boeing 777,109
FL-347359,AMS,SFO,2023-08-07 08:40:00,2023-08-07 17:08:00,Etihad Airways,8:28:00,941,Bombardier CRJ900,221
FL-765941,CDG,IST,2023-06-23 05:19:00,2023-06-23 13:10:00,KLM,7:51:00,1988,Boeing 777,151
FL-896339,SYD,AMS,2023-06-08 12:29:00,2023-06-08 16:29:00,Qantas,4:00:00,1823,Boeing 737,162
FL-910624,SIN,HKG,2023-09-24 16:18:00,2023-09-24 18:21:00,Singapore Airlines,2:03:00,2717,Boeing 737 MAX,138
FL-709128,CDG,YHZ,2023-11-04 17:24:00,2023-11-04 23:55:00,Air Canada,6:31:00,2029,Airbus A380,178
FL-684922,YVR,YYZ,2023-04-28 12:27:00,2023-04-28 17:37:00,KLM,5:10:00,351,Boeing 767,106
FL-420036,MIA,SYD,2023-02-15 07:50:00,2023-02-15 11:36:00,American Airlines,3:46:00,1671,Boeing 737,100
FL-741894,DFW,YOW,2023-12-28 04:27:00,2023-12-28 09:58:00,Lufthansa,5:31:00,2319,Airbus A320,217
FL-319277,LHR,DFW,2023-11-21 01:17:00,2023-11-21 02:23:00,American Airlines,1:06:00,1153,Bombardier CRJ900,230
FL-664120,SIN,FRA,2023-11-25 14:55:00,2023-11-25 17:38:00,Virgin Atlantic,2:43:00,2647,Airbus A320,128
FL-347225,FCO,ICN,2023-09-04 09:20:00,2023-09-04 15:41:00,Etihad Airways,6:21:00,2875,Boeing 737 MAX,249
FL-114627,FCO,YXU,2023-02-16 00:04:00,2023-02-16 06:22:00,Air Canada,6:18:00,2202,Embraer E190,216
FL-489340,MEX,ORD,2023-12-09 00:29:00,2023-12-09 02:23:00,EVA Air,1:54:00,1787,Airbus A380,240
FL-386930,SFO,YHZ,2023-01-03 20:49:00,2023-01-04 00:54:00,China Southern Airlines,4:05:00,2529,Boeing 767,155
FL-833332,HKG,ICN,2023-07-27 00:48:00,2023-07-27 04:25:00,Qatar Airways,3:37:00,2598,Bombardier CRJ900,126
FL-518403,CDG,HKG,2023-02-08 19:54:00,2023-02-09 02:06:00,Aeroflot,6:12:00,1614,Airbus A330,174
FL-202309,DEN,YYZ,2023-08-27 01:16:00,2023-08-27 06:50:00,Air France,5:34:00,887,Boeing 737,227
FL-397814,JFK,YXU,2023-12-19 16:29:00,2023-12-19 22:45:00,Delta Airlines,6:16:00,2409,Airbus A340,103
FL-560818,DEN,MIA,2023-10-10 07:11:00,2023-10-10 15:09:00,Singapore Airlines,7:58:00,1915,Boeing 777,224
FL-308713,JFK,YYZ,2023-06-13 12:48:00,2023-06-13 15:21:00,Turkish Airlines,2:33:00,2646,Airbus A340,115
FL-576599,ORD,YVR,2023-06-04 14:23:00,2023-06-04 17:51:00,WestJet,3:28:00,2804,Boeing 777,244
FL-802219,SYD,ATL,2023-11-04 12:25:00,2023-11-04 15:30:00,American Airlines,3:05:00,1818,Boeing 777,210
FL-743973,YVR,MIA,2023-03-04 11:18:00,2023-03-04 16:23:00,Qatar Airways,5:05:00,513,Airbus A320,232
FL-988832,FCO,HKG,2023-06-26 17:21:00,2023-06-26 19:09:00,Iberia,1:48:00,1739,Embraer E190,221
FL-622324,ICN,HND,2023-11-07 19:33:00,2023-11-07 22:56:00,Qatar Airways,3:23:00,588,Airbus A380,173
FL-801049,ATL,LAX,2023-01-03 03:05:00,2023-01-03 08:51:00,Emirates,5:46:00,2470,Bombardier CRJ900,122
FL-477582,LAX,HKG,2023-06-16 21:32:00,2023-06-17 06:26:00,Delta Airlines,8:54:00,2648,Airbus A330,107
FL-472922,YUL,SIN,2023-05-15 17:32:00,2023-05-16 01:33:00,Delta Airlines,8:01:00,2364,Boeing 737,193
FL-596473,JFK,IST,2023-10-19 01:06:00,2023-10-19 02:34:00,Virgin Atlantic,1:28:00,1748,Boeing 747,186
FL-751151,FCO,ICN,2023-02-19 18:49:00,2023-02-20 02:32:00,Air Python,7:43:00,1012,McDonnell Douglas MD-88,130
FL-410631,IST,YXU,2023-01-16 15:31:00,2023-01-16 22:06:00,Qantas,6:35:00,1367,Airbus A330,161
FL-195840,DEN,YOW,2023-03-24 22:35:00,2023-03-25 04:11:00,United Airlines,5:36:00,1957,Airbus A380,214
FL-909469,SIN,FRA,2023-10-07 19:16:00,2023-10-08 03:30:00,British Airways,8:14:00,1088,Airbus A320,115
FL-896274,YHZ,LHR,2023-12-11 04:16:00,2023-12-11 06:27:00,British Airways,2:11:00,2606,Boeing 747,113
FL-351556,DXB,CDG,2023-09-24 15:08:00,2023-09-24 20:23:00,Emirates,5:15:00,1735,Airbus A320,212
FL-252235,IST,FRA,2023-10-23 02:12:00,2023-10-23 07:57:00,Finnair,5:45:00,2478,Boeing 787,120
FL-151530,SYD,HKG,2023-02-02 14:01:00,2023-02-02 18:23:00,Singapore Airlines,4:22:00,2006,Bombardier Q400,181
FL-737415,SYD,HKG,2023-04-26 05:31:00,2023-04-26 11:40:00,KLM,6:09:00,1297,Airbus A380,142
FL-706379,SIN,HND,2023-03-13 23:58:00,2023-03-14 06:31:00,KLM,6:33:00,2346,Airbus A350,132
FL-337643,LHR,ICN,2023-06-07 10:17:00,2023-06-07 16:18:00,Etihad Airways,6:01:00,920,Airbus A340,175
FL-346189,FRA,ORD,2023-05-10 04:48:00,2023-05-10 12:49:00,EVA Air,8:01:00,2841,Airbus A330,176
FL-645571,DEN,JFK,2023-01-06 23:58:00,2023-01-07 07:45:00,EVA Air,7:47:00,747,Airbus A340,108
FL-791438,CDG,DXB,2023-12-14 08:53:00,2023-12-14 14:47:00,KLM,5:54:00,1097,Bombardier CRJ900,139
FL-515229,DEN,FRA,2023-07-05 20:15:00,2023-07-06 01:54:00,Virgin Atlantic,5:39:00,424,Airbus A340,146
FL-341233,JFK,MEX,2023-01-04 13:50:00,2023-01-04 15:48:00,ANA All Nippon Airways,1:58:00,531,Airbus A350,143
FL-928862,MIA,FRA,2023-09-08 13:26:00,2023-09-08 21:19:00,Air France,7:53:00,1233,Boeing 767,246
FL-583091,IST,LHR,2023-06-27 23:04:00,2023-06-28 00:08:00,Thai Airways,1:04:00,614,Airbus A330,116
FL-893214,ICN,HKG,2023-09-04 23:12:00,2023-09-05 04:09:00,Lufthansa,4:57:00,1274,Airbus A340,154
FL-470128,FCO,JFK,2023-03-02 16:57:00,2023-03-02 18:14:00,Singapore Airlines,1:17:00,1563,Bombardier CRJ900,242
FL-990143,SIN,YXU,2023-08-12 21:37:00,2023-08-13 03:02:00,EVA Air,5:25:00,1089,Airbus A320,208
FL-868527,MEX,DFW,2023-12-01 19:48:00,2023-12-01 23:56:00,Finnair,4:08:00,1511,Airbus A320,175
FL-118025,AMS,SIN,2023-03-12 10:13:00,2023-03-12 18:57:00,Virgin Atlantic,8:44:00,787,Airbus A340,202
FL-733942,LHR,ICN,2023-11-20 09:05:00,2023-11-20 10:41:00,Air France,1:36:00,251,Boeing 767,177
FL-525477,YXU,HKG,2023-01-04 14:17:00,2023-01-04 17:07:00,Thai Airways,2:50:00,1014,Airbus A330,213
FL-452696,ATL,SYD,2023-08-21 08:14:00,2023-08-21 09:53:00,Thai Airways,1:39:00,2460,Boeing 767,121
FL-280448,PEK,SIN,2023-09-19 08:17:00,2023-09-19 11:12:00,China Southern Airlines,2:55:00,2588,Bombardier CRJ900,225
FL-969754,AMS,YHZ,2023-07-13 03:47:00,2023-07-13 09:20:00,Aeroflot,5:33:00,775,Boeing 787,234
FL-114441,SYD,MEL,2023-07-14 02:35:00,2023-07-14 09:35:00,Finnair,7:00:00,1709,Boeing 737,222
FL-130563,LHR,IST,2023-02-26 02:35:00,2023-02-26 07:21:00,American Airlines,4:46:00,1286,Embraer E190,143
FL-686482,DEN,MEL,2023-06-12 02:36:00,2023-06-12 10:38:00,American Airlines,8:02:00,2728,Airbus A350,104
FL-230852,DEN,SYD,2023-01-15 07:41:00,2023-01-15 13:38:00,Turkish Airlines,5:57:00,1295,Bombardier CRJ900,152
FL-559616,DEN,YYZ,2023-03-13 15:23:00,2023-03-13 19:06:00,Turkish Airlines,3:43:00,924,Boeing 737,178
FL-496552,ICN,YXU,2023-07-02 14:35:00,2023-07-02 21:34:00,KLM,6:59:00,722,Boeing 737,103
FL-630900,YUL,IST,2023-02-15 01:03:00,2023-02-15 06:13:00,Thai Airways,5:10:00,2367,Boeing 747,195
FL-228759,MEX,HND,2023-03-26 03:53:00,2023-03-26 07:33:00,Lufthansa,3:40:00,847,Airbus A340,225
FL-943377,ORD,LAX,2023-08-08 19:39:00,2023-08-09 03:46:00,British Airways,8:07:00,2989,Airbus A380,134
FL-198815,SFO,MEL,2023-10-22 22:42:00,2023-10-23 04:42:00,Air Python,6:00:00,350,Boeing 737 MAX,152
FL-185601,YHZ,JFK,2023-04-11 11:24:00,2023-04-11 14:13:00,China Southern Airlines,2:49:00,2483,Boeing 737,161
FL-711908,DEN,JFK,2023-01-20 17:40:00,2023-01-20 18:51:00,Air Python,1:11:00,1551,Airbus A340,246
FL-666123,MEX,IST,2023-06-16 02:20:00,2023-06-16 04:24:00,Cathay Pacific,2:04:00,1113,Boeing 747,177
FL-400110,LAX,SIN,2023-09-10 17:15:00,2023-09-10 22:58:00,Cathay Pacific,5:43:00,478,Airbus A330,109
FL-264107,MEX,PEK,2023-12-06 13:32:00,2023-12-06 18:03:00,British Airways,4:31:00,1428,Boeing 737,125
FL-605353,LHR,YVR,2023-11-23 00:01:00,2023-11-23 08:29:00,Iberia,8:28:00,1503,Boeing 747,221
FL-708055,LAX,DEN,2023-07-28 21:26:00,2023-07-29 03:49:00,Cathay Pacific,6:23:00,2489,Bombardier CRJ900,171
FL-430169,MEX,HND,2023-07-21 20:25:00,2023-07-22 04:52:00,Singapore Airlines,8:27:00,1714,Airbus A330,116
FL-212740,FRA,LAX,2023-05-04 00:04:00,2023-05-04 02:22:00,Finnair,2:18:00,1667,Airbus A320,221
FL-375315,SIN,YHZ,2023-07-23 00:50:00,2023-07-23 04:21:00,EVA Air,3:31:00,1947,Airbus A350,109
FL-917714,YVR,FCO,2023-08-24 22:25:00,2023-08-25 03:08:00,Lufthansa,4:43:00,1009,Airbus A330,156
FL-886259,PEK,HKG,2023-08-05 22:37:00,2023-08-06 02:00:00,Finnair,3:23:00,820,Airbus A380,169
FL-338641,SFO,DFW,2023-03-18 17:40:00,2023-03-19 00:56:00,United Airlines,7:16:00,2017,Boeing 737 MAX,155
FL-474961,LHR,SFO,2023-04-11 05:52:00,2023-04-11 10:26:00,Etihad Airways,4:34:00,1818,Boeing 777,238
FL-667269,FRA,AMS,2023-12-11 23:56:00,2023-12-12 07:54:00,Asiana Airlines,7:58:00,2491,Airbus A330,218
FL-301912,SIN,YHZ,2023-10-09 14:58:00,2023-10-09 18:07:00,Asiana Airlines,3:09:00,886,Embraer E190,174
FL-743659,YXU,FCO,2023-08-02 19:24:00,2023-08-03 00:20:00,Qantas,4:56:00,1049,Embraer E190,155
FL-184105,LHR,CDG,2023-09-06 08:02:00,2023-09-06 11:54:00,Turkish Airlines,3:52:00,2776,McDonnell Douglas MD-88,100
FL-254933,YUL,ORD,2023-11-10 01:14:00,2023-11-10 06:56:00,EVA Air,5:42:00,2084,Airbus A350,248
FL-496261,FCO,SIN,2023-05-13 19:32:00,2023-05-14 02:51:00,Etihad Airways,7:19:00,658,Boeing 787,206
FL-711741,JFK,DFW,2023-12-07 23:43:00,2023-12-08 01:23:00,Royal Jordanian,1:40:00,1347,Airbus A340,102
FL-973940,HKG,CDG,2023-03-19 19:26:00,2023-03-19 20:54:00,Turkish Airlines,1:28:00,2235,Bombardier CRJ900,112
FL-228209,YVR,AMS,2023-07-20 05:53:00,2023-07-20 09:41:00,Cathay Pacific,3:48:00,2812,Airbus A330,172
FL-575311,SYD,PEK,2023-12-25 23:32:00,2023-12-26 00:57:00,Asiana Airlines,1:25:00,520,Boeing 777,226
FL-843432,HKG,YXU,2023-02-16 05:08:00,2023-02-16 13:51:00,United Airlines,8:43:00,1509,Boeing 787,105
