FlightNumber,DepartureAirport,ArrivalAirport,DepartureTime,ArrivalTime,Airline,FlightDuration,AvgTicketPrice,Aircraft,PassengerCount
FL-531975,YOW,SFO,2023-12-22 04:02:00,2023-12-22 06:01:00,ANA All Nippon Airways,1:59:00,1295,McDonnell Douglas MD-88,148
FL-112166,YHZ,ORD,2023-09-25 19:53:00,2023-09-25 22:57:00,Alitalia,3:04:00,1838,Airbus A330,152
FL-775201,ICN,FCO,2023-03-06 04:15:00,2023-03-06 09:14:00,Finnair,4:59:00,2952,Boeing 747,116
FL-882808,LAX,ICN,2023-04-23 16:41:00,2023-04-23 23:58:00,Royal Jordanian,7:17:00,1884,Airbus A330,158
FL-151774,AMS,PEK,2023-02-04 20:24:00,2023-02-05 02:22:00,EVA Air,5:58:00,1498,Airbus A340,204
FL-616767,IST,ORD,2023-11-02 03:49:00,2023-11-02 05:07:00,American Airlines,1:18:00,1217,Boeing 787,156
FL-782486,LAX,DFW,2023-08-11 12:41:00,2023-08-11 19:07:00,Air Python,6:26:00,2282,Boeing 777,224
FL-388623,SYD,MIA,2023-02-25 04:14:00,2023-02-25 08:19:00,Qatar Airways,4:05:00,1250,Boeing 747,112
FL-563028,SYD,FCO,2023-12-12 03:55:00,2023-12-12 07:23:00,Avianca,3:28:00,1758,Boeing 747,156
FL-841606,LAX,MIA,2023-09-26 16:53:00,2023-09-26 22:37:00,KLM,5:44:00,1174,Embraer E190,224
FL-493015,DEN,FCO,2023-03-28 02:10:00,2023-03-28 10:16:00,Air France,8:06:00,756,McDonnell Douglas MD-88,160
FL-928800,YXU,HKG,2023-04-19 16:35:00,2023-04-19 19:43:00,Lufthansa,3:08:00,790,Embraer E190,218
FL-321529,YUL,JFK,2023-05-03 23:11:00,2023-05-04 02:30:00,KLM,3:19:00,890,Embraer E190,116
FL-337083,HKG,DXB,2023-08-18 23:27:00,2023-08-19 02:36:00,United Airlines,3:09:00,1444,Airbus A320,202
FL-889650,ICN,MEX,2023-01-01 13:04:00,2023-01-01 21:08:00,Emirates,8:04:00,516,Airbus A320,113
FL-866938,YYZ,SYD,2023-02-04 21:03:00,2023-02-05 04:41:00,Aeroflot,7:38:00,2894,Airbus A340,207
FL-244985,DFW,DEN,2023-05-10 22:40:00,2023-05-11 01:04:00,Delta Airlines,2:24:00,2454,Boeing 777,183
FL-160967,DXB,YXU,2023-07-03 09:54:00,2023-07-03 11:43:00,EVA Air,1:49:00,1916,Airbus A380,164
FL-106472,PEK,YVR,2023-05-28 18:08:00,2023-05-28 21:16:00,Royal Jordanian,3:08:00,818,Bombardier Q400,147
FL-160940,AMS,HKG,2023-10-21 19:36:00,2023-10-22 01:46:00,Air Python,6:10:00,1590,Airbus A320,156
FL-959899,YUL,YYZ,2023-09-02 00:41:00,2023-09-02 04:03:00,Asiana Airlines,3:22:00,2657,Bombardier Q400,248
FL-459100,DXB,LAX,2023-06-16 11:00:00,2023-06-16 12:55:00,Turkish Airlines,1:55:00,386,Boeing 737 MAX,105
FL-587639,ATL,DFW,2023-10-05 14:31:00,2023-10-05 16:50:00,Royal Jordanian,2:19:00,789,Boeing 777,183
FL-368248,DXB,FRA,2023-12-11 09:35:00,2023-12-11 15:23:00,British Airways,5:48:00,2416,Airbus A320,111
FL-916100,ICN,MIA,2023-04-21 11:38:00,2023-04-21 16:20:00,Emirates,4:42:00,2536,Airbus A330,186
FL-581856,YUL,CDG,2023-11-21 15:35:00,2023-11-21 19:55:00,Finnair,4:20:00,331,Boeing 737,170
FL-403891,DEN,CDG,2023-12-14 12:13:00,2023-12-14 15:16:00,Aeroflot,3:03:00,2614,Airbus A330,235
FL-216819,PEK,HKG,2023-03-05 20:16:00,2023-03-06 00:17:00,United Airlines,4:01:00,1131,Airbus A320,131
FL-326094,LAX,SIN,2023-02-04 05:27:00,2023-02-04 09:46:00,Avianca,4:19:00,456,Boeing 767,152
FL-993980,MIA,MEX,2023-06-05 08:26:00,2023-06-05 15:27:00,Air Canada,7:01:00,1043,Boeing 767,203
FL-763475,LAX,YOW,2023-10-27 23:49:00,2023-10-28 08:41:00,Air Python,8:52:00,1552,Boeing 787,119
FL-542240,LAX,DEN,2023-07-18 18:29:00,2023-07-19 00:32:00,Virgin Atlantic,6:03:00,1508,Airbus A350,169
FL-176410,JFK,IST,2023-05-10 21:03:00,2023-05-11 05:16:00,Thai Airways,8:13:00,358,Boeing 787,118
FL-388634,YVR,DFW,2023-07-15 10:51:00,2023-07-15 16:28:00,Singapore Airlines,5:37:00,2546,Boeing 767,123
FL-568046,YUL,LAX,2023-05-13 18:35:00,2023-05-13 22:28:00,Emirates,3:53:00,1615,Boeing 767,199
FL-796344,LHR,FRA,2023-03-23 03:06:00,2023-03-23 06:24:00,Singapore Airlines,3:18:00,1069,Boeing 787,166
FL-491666,MEL,SIN,2023-10-09 04:23:00,2023-10-09 06:26:00,Emirates,2:03:00,1853,Airbus A330,188
FL-520853,DFW,LAX,2023-01-08 21:03:00,2023-01-08 22:13:00,Avianca,1:10:00,2908,Airbus A330,105
FL-664926,ATL,MEX,2023-05-01 12:09:00,2023-05-01 18:11:00,Swiss International Air Lines,6:02:00,425,Bombardier Q400,181
FL-878179,YYZ,IST,2023-03-02 00:37:00,2023-03-02 04:58:00,ANA All Nippon Airways,4:21:00,546,Airbus A340,101
FL-629519,LAX,MEX,2023-03-23 05:07:00,2023-03-23 09:19:00,Thai Airways,4:12:00,1084,Bombardier CRJ900,104
FL-592736,IST,DXB,2023-09-14 05:32:00,2023-09-14 09:54:00,WestJet,4:22:00,1730,Boeing 787,130
FL-315934,ICN,YYZ,2023-11-10 11:03:00,2023-11-10 18:30:00,Air Canada,7:27:00,608,Boeing 787,247
FL-298961,YUL,FCO,2023-08-21 22:35:00,2023-08-22 00:16:00,Asiana Airlines,1:41:00,1310,Embraer E190,200
FL-857611,SFO,LHR,2023-10-15 17:19:00,2023-10-15 21:34:00,Qantas,4:15:00,309,McDonnell Douglas MD-88,123
FL-935518,FRA,ORD,2023-04-25 11:26:00,2023-04-25 13:08:00,Air France,1:42:00,2213,Airbus A340,210
FL-581404,HND,PEK,2023-07-11 16:29:00,2023-07-11 19:02:00,Aeroflot,2:33:00,485,Embraer E190,204
FL-271121,MEL,ICN,2023-07-11 15:43:00,2023-07-11 18:51:00,Air Canada,3:08:00,1204,Airbus A380,226
FL-367389,SIN,DFW,2023-09-26 17:56:00,2023-09-26 21:59:00,Etihad Airways,4:03:00,1817,Airbus A320,120
FL-611643,HKG,HND,2023-08-17 07:07:00,2023-08-17 15:25:00,United Airlines,8:18:00,1441,Boeing 777,212
FL-348939,YHZ,SYD,2023-02-11 18:29:00,2023-02-11 22:23:00,Singapore Airlines,3:54:00,1911,Bombardier Q400,191
FL-264053,YOW,FCO,2023-10-10 20:15:00,2023-10-11 03:19:00,Turkish Airlines,7:04:00,2598,Airbus A330,111
FL-312259,PEK,ORD,2023-11-10 18:08:00,2023-11-10 22:31:00,Etihad Airways,4:23:00,1149,Airbus A380,171
FL-958426,SYD,IST,2023-05-20 19:58:00,2023-05-21 03:34:00,Royal Jordanian,7:36:00,1637,Embraer E190,168
FL-931218,YHZ,YUL,2023-04-01 16:05:00,2023-04-02 01:01:00,Iberia,8:56:00,1710,Airbus A340,250
FL-957840,YHZ,PEK,2023-08-05 20:08:00,2023-08-05 23:14:00,KLM,3:06:00,1974,Airbus A380,219
FL-994551,DFW,YXU,2023-12-07 14:42:00,2023-12-07 18:20:00,KLM,3:38:00,1313,Bombardier CRJ900,126
FL-362355,HND,LAX,2023-06-04 20:18:00,2023-06-05 01:58:00,Etihad Airways,5:40:00,2871,Airbus A330,177
FL-882624,FCO,YYZ,2023-11-24 06:00:00,2023-11-24 08:58:00,Delta Airlines,2:58:00,472,Boeing 787,230
FL-438585,LAX,YUL,2023-07-27 18:17:00,2023-07-27 20:02:00,Emirates,1:45:00,414,Boeing 747,246
FL-870151,PEK,FCO,2023-02-11 13:06:00,2023-02-11 15:59:00,EVA Air,2:53:00,2881,Airbus A380,212
FL-105453,IST,SIN,2023-10-03 23:39:00,2023-10-04 05:48:00,United Airlines,6:09:00,2661,Boeing 737,127
FL-406731,ATL,MEL,2023-05-25 02:36:00,2023-05-25 08:50:00,Alitalia,6:14:00,920,Boeing 737,145
FL-235443,MEX,YYZ,2023-08-09 03:39:00,2023-08-09 11:03:00,Qantas,7:24:00,401,McDonnell Douglas MD-88,132
FL-548504,FCO,LAX,2023-07-23 04:55:00,2023-07-23 13:49:00,Finnair,8:54:00,733,Bombardier CRJ900,147
FL-655003,MEX,DEN,2023-01-08 18:30:00,2023-01-08 23:14:00,Alitalia,4:44:00,1344,Boeing 767,220
FL-809742,LAX,YOW,2023-11-24 18:47:00,2023-11-24 21:17:00,Delta Airlines,2:30:00,1375,Boeing 787,199
FL-578378,DEN,ICN,2023-12-11 18:14:00,2023-12-12 00:17:00,China Southern Airlines,6:03:00,230,Airbus A340,208
FL-198525,YOW,MIA,2023-05-05 15:58:00,2023-05-06 00:15:00,Air Canada,8:17:00,1602,Boeing 787,194
FL-528345,YHZ,YVR,2023-01-03 01:52:00,2023-01-03 09:22:00,ANA All Nippon Airways,7:30:00,1570,Airbus A350,245
FL-172067,MEX,ORD,2023-11-23 22:42:00,2023-11-24 00:29:00,United Airlines,1:47:00,1351,McDonnell Douglas MD-88,141
FL-869138,DEN,PEK,2023-02-20 02:55:00,2023-02-20 10:50:00,EVA Air,7:55:00,695,Boeing 737 MAX,222
FL-929754,LAX,MIA,2023-10-28 02:38:00,2023-10-28 06:08:00,WestJet,3:30:00,976,Airbus A330,182
FL-573615,ATL,IST,2023-04-01 10:51:00,2023-04-01 12:07:00,Emirates,1:16:00,942,Airbus A340,180
FL-124498,YOW,YVR,2023-10-10 05:20:00,2023-10-10 06:36:00,Lufthansa,1:16:00,2007,Boeing 737 MAX,126
FL-728889,YOW,LAX,2023-08-07 05:05:00,2023-08-07 09:42:00,Lufthansa,4:37:00,2785,McDonnell Douglas MD-88,228
FL-520789,LHR,YUL,2023-01-03 19:18:00,2023-01-03 23:46:00,British Airways,4:28:00,299,Boeing 737 MAX,213
FL-882938,SFO,DXB,2023-11-13 22:51:00,2023-11-14 03:23:00,Royal Jordanian,4:32:00,2538,Boeing 777,228
FL-386874,DXB,YHZ,2023-04-09 13:30:00,2023-04-09 17:04:00,Swiss International Air Lines,3:34:00,240,Bombardier Q400,136
FL-552253,PEK,DEN,2023-06-12 11:21:00,2023-06-12 14:27:00,Alitalia,3:06:00,2121,Airbus A380,167
FL-379069,YHZ,YXU,2023-06-25 10:05:00,2023-06-25 17:50:00,Virgin Atlantic,7:45:00,368,Bombardier CRJ900,196
FL-441652,IST,FCO,2023-09-17 15:18:00,2023-09-17 18:44:00,Delta Airlines,3:26:00,1813,Airbus A380,211
FL-847907,SYD,IST,2023-06-13 03:57:00,2023-06-13 08:53:00,Virgin Atlantic,4:56:00,1868,Boeing 787,229
FL-935672,AMS,PEK,2023-04-10 22:08:00,2023-04-11 06:09:00,Air Python,8:01:00,722,Airbus A350,238
FL-845402,YVR,YOW,2023-11-25 02:55:00,2023-11-25 08:09:00,Etihad Airways,5:14:00,2879,Airbus A350,147
FL-215769,LHR,MEL,2023-01-10 09:36:00,2023-01-10 10:52:00,Air France,1:16:00,2190,Boeing 787,195
FL-941846,MEX,DFW,2023-08-02 08:04:00,2023-08-02 15:30:00,Iberia,7:26:00,395,Bombardier Q400,225
FL-124600,FCO,DFW,2023-04-21 04:51:00,2023-04-21 11:35:00,Qantas,6:44:00,2820,Bombardier CRJ900,107
FL-951599,CDG,ORD,2023-10-02 08:07:00,2023-10-02 09:33:00,Turkish Airlines,1:26:00,622,Bombardier Q400,249
FL-222459,SYD,LHR,2023-07-07 20:39:00,2023-07-07 21:41:00,Cathay Pacific,1:02:00,2372,Boeing 777,189
FL-353341,HKG,YHZ,2023-10-09 23:17:00,2023-10-10 04:34:00,Virgin Atlantic,5:17:00,1812,Airbus A380,106
FL-402266,MEL,IST,2023-10-08 03:30:00,2023-10-08 05:59:00,Royal Jordanian,2:29:00,1961,Boeing 737,168
FL-614294,DXB,FRA,2023-12-12 21:50:00,2023-12-13 03:22:00,Turkish Airlines,5:32:00,2655,Boeing 737 MAX,144
FL-593824,CDG,YHZ,2023-06-20 21:44:00,2023-06-21 01:40:00,Air France,3:56:00,1847,McDonnell Douglas MD-88,128
FL-542727,YUL,SIN,2023-10-08 05:25:00,2023-10-08 09:52:00,American Airlines,4:27:00,460,Airbus A380,151
FL-854722,YXU,PEK,2023-02-18 19:47:00,2023-02-19 00:11:00,Qantas,4:24:00,1664,Boeing 787,134
FL-281536,FCO,ICN,2023-10-15 14:17:00,2023-10-15 18:46:00,Swiss International Air Lines,4:29:00,2606,Boeing 737,181
FL-892590,FCO,CDG,2023-01-26 02:12:00,2023-01-26 05:31:00,Iberia,3:19:00,2565,Airbus A340,182
FL-295104,YYZ,PEK,2023-07-20 04:49:00,2023-07-20 09:37:00,Aeroflot,4:48:00,1939,Bombardier CRJ900,139
FL-395264,FCO,IST,2023-03-10 16:44:00,2023-03-11 00:52:00,Finnair,8:08:00,1681,Airbus A320,205
FL-694534,LHR,HND,2023-06-27 19:35:00,2023-06-27 21:33:00,American Airlines,1:58:00,693,Airbus A330,195
FL-969412,MEX,DFW,2023-03-23 23:09:00,2023-03-24 02:46:00,Virgin Atlantic,3:37:00,1858,Boeing 777,246
FL-953796,LHR,DEN,2023-06-02 21:46:00,2023-06-03 04:24:00,Avianca,6:38:00,2953,McDonnell Douglas MD-88,194
FL-486569,ICN,MEL,2023-08-08 14:14:00,2023-08-08 17:27:00,KLM,3:13:00,2422,Bombardier Q400,224
FL-194620,FCO,DEN,2023-12-04 07:31:00,2023-12-04 10:13:00,Iberia,2:42:00,2800,Airbus A320,212
FL-279346,FCO,HKG,2023-04-10 09:09:00,2023-04-10 11:20:00,Emirates,2:11:00,355,Bombardier Q400,128
FL-811919,JFK,AMS,2023-05-28 18:03:00,2023-05-29 00:05:00,United Airlines,6:02:00,2432,Bombardier CRJ900,236
FL-777449,YHZ,FCO,2023-06-15 05:02:00,2023-06-15 10:19:00,Qantas,5:17:00,822,Airbus A340,193
FL-178672,ORD,FRA,2023-05-05 03:19:00,2023-05-05 07:36:00,Alitalia,4:17:00,1091,Boeing 777,144
FL-455923,SYD,ATL,2023-04-05 17:59:00,2023-04-05 19:35:00,Singapore Airlines,1:36:00,2648,Boeing 767,182
FL-934623,YXU,LHR,2023-11-19 10:10:00,2023-11-19 16:09:00,Finnair,5:59:00,716,Airbus A330,243
FL-253089,YVR,FRA,2023-06-26 19:23:00,2023-06-27 02:14:00,ANA All Nippon Airways,6:51:00,2381,Bombardier Q400,204
FL-832647,HKG,YUL,2023-02-23 02:08:00,2023-02-23 06:16:00,Swiss International Air Lines,4:08:00,2722,Boeing 787,137
FL-801604,FCO,CDG,2023-12-16 00:39:00,2023-12-16 05:38:00,Swiss International Air Lines,4:59:00,799,Airbus A340,211
FL-564361,FRA,ATL,2023-04-25 20:43:00,2023-04-25 21:57:00,Aeroflot,1:14:00,1630,Boeing 777,239
FL-452536,ICN,IST,2023-10-11 23:47:00,2023-10-12 02:50:00,Virgin Atlantic,3:03:00,495,Airbus A350,121
FL-921157,FRA,MEL,2023-08-20 15:27:00,2023-08-20 21:16:00,Etihad Airways,5:49:00,1081,Boeing 737 MAX,213
FL-561825,DXB,YUL,2023-12-13 01:12:00,2023-12-13 09:20:00,Air Canada,8:08:00,2171,Boeing 737 MAX,189
FL-726470,FRA,DEN,2023-02-22 03:16:00,2023-02-22 10:19:00,Air Canada,7:03:00,1579,Boeing 737 MAX,180
FL-888770,SFO,YVR,2023-08-03 15:08:00,2023-08-03 16:40:00,Swiss International Air Lines,1:32:00,2052,Bombardier Q400,230
FL-296444,LHR,ORD,2023-01-07 17:28:00,2023-01-07 22:25:00,Air France,4:57:00,601,Boeing 737 MAX,162
FL-735683,ATL,LAX,2023-11-02 05:54:00,2023-11-02 09:04:00,Swiss International Air Lines,3:10:00,2297,Bombardier Q400,240
FL-307324,SIN,IST,2023-12-21 13:29:00,2023-12-21 17:16:00,British Airways,3:47:00,1829,Boeing 767,163
FL-773038,FCO,MEX,2023-12-08 23:47:00,2023-12-09 05:26:00,Lufthansa,5:39:00,1864,Airbus A330,127
FL-333739,AMS,HKG,2023-06-21 10:56:00,2023-06-21 12:55:00,United Airlines,1:59:00,1166,Boeing 737,113
FL-670933,YXU,AMS,2023-01-03 17:41:00,2023-01-03 21:46:00,Cathay Pacific,4:05:00,2278,Boeing 737,119
FL-906327,FRA,ORD,2023-11-15 20:53:00,2023-11-16 01:21:00,Avianca,4:28:00,813,Boeing 767,247
FL-337657,SIN,PEK,2023-06-13 14:43:00,2023-06-13 18:33:00,WestJet,3:50:00,1945,Airbus A380,161
FL-260691,ICN,CDG,2023-10-21 23:32:00,2023-10-22 03:42:00,Turkish Airlines,4:10:00,1858,Airbus A380,248
FL-277949,MEL,JFK,2023-02-10 18:32:00,2023-02-10 19:45:00,Turkish Airlines,1:13:00,1224,Airbus A330,144
FL-239818,HND,ICN,2023-06-06 09:04:00,2023-06-06 13:02:00,Emirates,3:58:00,2908,Bombardier CRJ900,145
FL-513483,JFK,LAX,2023-03-05 17:15:00,2023-03-05 18:27:00,British Airways,1:12:00,1567,Boeing 767,211
FL-346505,YUL,MEX,2023-03-22 00:33:00,2023-03-22 04:23:00,Cathay Pacific,3:50:00,436,Airbus A350,201
FL-636067,MIA,MEX,2023-01-09 14:40:00,2023-01-09 17:42:00,Aeroflot,3:02:00,742,Bombardier Q400,217
FL-383346,LAX,IST,2023-11-20 22:20:00,2023-11-21 02:47:00,WestJet,4:27:00,1661,Boeing 737 MAX,122
FL-839392,SYD,SFO,2023-03-07 23:29:00,2023-03-08 06:33:00,Alitalia,7:04:00,925,Boeing 777,118
FL-350957,FCO,YVR,2023-05-26 01:23:00,2023-05-26 02:48:00,China Southern Airlines,1:25:00,2354,Embraer E190,231
FL-163585,HND,FCO,2023-07-28 20:01:00,2023-07-28 22:35:00,Thai Airways,2:34:00,2916,Boeing 767,114
FL-462474,PEK,YXU,2023-12-03 20:17:00,2023-12-04 05:07:00,United Airlines,8:50:00,1430,Boeing 767,195
FL-823803,MIA,ATL,2023-06-11 17:25:00,2023-06-12 01:03:00,American Airlines,7:38:00,736,Boeing 747,114
FL-366055,PEK,DFW,2023-05-22 10:10:00,2023-05-22 18:32:00,Alitalia,8:22:00,1130,Airbus A330,245
FL-564479,CDG,FRA,2023-11-09 13:30:00,2023-11-09 15:29:00,Lufthansa,1:59:00,402,Boeing 767,100
FL-789448,IST,SFO,2023-10-15 00:53:00,2023-10-15 03:46:00,United Airlines,2:53:00,380,Boeing 777,147
FL-456688,SYD,FCO,2023-09-22 08:32:00,2023-09-22 13:36:00,Cathay Pacific,5:04:00,811,Boeing 737,238
FL-651612,MEX,SFO,2023-04-18 01:31:00,2023-04-18 06:57:00,Delta Airlines,5:26:00,2962,Airbus A380,182
FL-999131,LHR,ICN,2023-09-07 18:57:00,2023-09-07 22:48:00,Turkish Airlines,3:51:00,489,Boeing 737 MAX,208
FL-608683,LAX,HKG,2023-10-10 18:45:00,2023-10-10 20:26:00,Cathay Pacific,1:41:00,1025,McDonnell Douglas MD-88,217
FL-157113,YHZ,HND,2023-12-12 11:41:00,2023-12-12 14:21:00,Etihad Airways,2:40:00,426,Boeing 737,159
FL-257022,YUL,YHZ,2023-08-16 01:55:00,2023-08-16 08:10:00,Swiss International Air Lines,6:15:00,2067,Boeing 767,109
FL-480213,LAX,PEK,2023-08-17 18:09:00,2023-08-17 23:01:00,Qatar Airways,4:52:00,2852,Boeing 737,202
FL-759918,CDG,SIN,2023-01-03 19:39:00,2023-01-03 23:43:00,Air France,4:04:00,1270,Airbus A340,162
FL-715103,YUL,ICN,2023-09-17 06:38:00,2023-09-17 12:30:00,KLM,5:52:00,2545,Airbus A320,123
FL-827060,ORD,DXB,2023-03-07 22:33:00,2023-03-08 06:53:00,Avianca,8:20:00,744,Boeing 747,189
FL-402908,CDG,HND,2023-08-18 01:04:00,2023-08-18 07:33:00,Etihad Airways,6:29:00,1997,Boeing 737,167
FL-981996,DFW,FCO,2023-09-08 09:12:00,2023-09-08 17:37:00,Thai Airways,8:25:00,1949,Boeing 787,240
FL-315444,ICN,JFK,2023-04-06 23:20:00,2023-04-07 07:06:00,Royal Jordanian,7:46:00,1336,Boeing 737,158
FL-581480,YOW,HND,2023-11-02 18:22:00,2023-11-03 02:24:00,Swiss International Air Lines,8:02:00,1863,Boeing 767,239
FL-266622,DEN,SIN,2023-11-09 01:23:00,2023-11-09 06:58:00,Singapore Airlines,5:35:00,1711,Embraer E190,120
FL-353372,SFO,IST,2023-09-24 22:55:00,2023-09-25 04:53:00,KLM,5:58:00,1680,Boeing 787,205
FL-950805,LAX,ICN,2023-06-24 17:45:00,2023-06-24 19:06:00,KLM,1:21:00,2706,Boeing 737 MAX,222
FL-945430,SIN,YYZ,2023-05-17 16:28:00,2023-05-17 18:13:00,Lufthansa,1:45:00,2284,Airbus A350,189
FL-129472,FCO,DFW,2023-11-23 18:27:00,2023-11-23 19:27:00,American Airlines,1:00:00,509,Boeing 747,144
FL-128986,HKG,PEK,2023-01-12 15:38:00,2023-01-12 20:36:00,Delta Airlines,4:58:00,2096,McDonnell Douglas MD-88,242
FL-372868,ATL,DEN,2023-04-09 19:46:00,2023-04-09 20:53:00,Lufthansa,1:07:00,2183,Boeing 747,147
FL-825113,FRA,DEN,2023-08-07 04:40:00,2023-08-07 06:21:00,ANA All Nippon Airways,1:41:00,1089,Airbus A320,185
FL-843560,YVR,DEN,2023-10-16 07:53:00,2023-10-16 16:00:00,Qatar Airways,8:07:00,2167,Bombardier Q400,174
FL-258577,SIN,FCO,2023-08-17 21:09:00,2023-08-18 01:10:00,Air Canada,4:01:00,2883,Airbus A350,222
FL-712702,FRA,YOW,2023-04-07 12:57:00,2023-04-07 15:34:00,Thai Airways,2:37:00,1381,Airbus A330,249
FL-586098,DFW,MEX,2023-11-17 20:55:00,2023-11-18 04:41:00,Lufthansa,7:46:00,208,Airbus A320,197
FL-761806,ATL,MIA,2023-04-01 07:41:00,2023-04-01 11:05:00,Air Canada,3:24:00,732,Bombardier CRJ900,156
FL-278984,DFW,SYD,2023-03-23 13:35:00,2023-03-23 20:40:00,American Airlines,7:05:00,2974,Boeing 737,239
FL-515984,MEX,YXU,2023-06-17 01:23:00,2023-06-17 05:11:00,Finnair,3:48:00,2974,Airbus A350,237
FL-673896,YUL,DXB,2023-08-03 02:03:00,2023-08-03 05:29:00,Air Python,3:26:00,1787,Embraer E190,231
FL-680339,CDG,LHR,2023-06-15 23:29:00,2023-06-16 07:46:00,Cathay Pacific,8:17:00,1487,Airbus A320,186
FL-490664,DXB,MEL,2023-11-11 07:56:00,2023-11-11 16:01:00,Swiss International Air Lines,8:05:00,225,Airbus A380,148
FL-618487,DXB,ICN,2023-04-11 03:10:00,2023-04-11 09:39:00,British Airways,6:29:00,712,Airbus A330,113
FL-489006,SYD,FRA,2023-08-15 04:45:00,2023-08-15 09:49:00,Finnair,5:04:00,1632,Boeing 747,176
FL-767749,PEK,SIN,2023-02-14 14:54:00,2023-02-14 17:14:00,Air Canada,2:20:00,1494,Boeing 787,241
FL-354768,LAX,DFW,2023-02-09 19:24:00,2023-02-10 00:42:00,Aeroflot,5:18:00,2981,Boeing 777,243
FL-288825,YXU,FRA,2023-05-11 13:16:00,2023-05-11 17:45:00,Delta Airlines,4:29:00,2925,McDonnell Douglas MD-88,170
FL-599243,LAX,YXU,2023-08-06 15:14:00,2023-08-06 23:56:00,Avianca,8:42:00,1370,Airbus A340,156
FL-714547,MIA,YYZ,2023-05-21 06:57:00,2023-05-21 14:35:00,Emirates,7:38:00,2250,Boeing 747,182
FL-691706,YOW,HKG,2023-08-19 19:30:00,2023-08-19 21:58:00,ANA All Nippon Airways,2:28:00,2602,Airbus A330,152
FL-352067,DFW,LHR,2023-05-21 01:46:00,2023-05-21 07:42:00,Finnair,5:56:00,2818,Airbus A320,123
FL-416093,YVR,YYZ,2023-07-01 22:33:00,2023-07-02 01:17:00,Royal Jordanian,2:44:00,1038,Bombardier Q400,230
FL-898302,YVR,IST,2023-11-17 22:13:00,2023-11-18 01:48:00,Qatar Airways,3:35:00,312,Airbus A380,189
FL-232346,SYD,YYZ,2023-12-18 13:42:00,2023-12-18 21:56:00,ANA All Nippon Airways,8:14:00,1883,McDonnell Douglas MD-88,217
FL-268297,DFW,LHR,2023-10-26 02:32:00,2023-10-26 06:02:00,American Airlines,3:30:00,2092,Boeing 767,130
FL-416399,SIN,ORD,2023-08-04 01:10:00,2023-08-04 10:04:00,Delta Airlines,8:54:00,2925,Airbus A340,126
FL-340461,YXU,HKG,2023-12-24 04:04:00,2023-12-24 10:15:00,Qantas,6:11:00,1814,Boeing 737 MAX,116
FL-501077,ATL,LAX,2023-03-11 03:49:00,2023-03-11 09:20:00,Aeroflot,5:31:00,2650,Airbus A330,208
FL-821469,PEK,SIN,2023-04-13 23:16:00,2023-04-14 03:17:00,KLM,4:01:00,703,Boeing 737,117
FL-573356,DEN,MIA,2023-05-16 22:59:00,2023-05-17 04:14:00,Air Python,5:15:00,2077,Boeing 737,136
FL-648126,DXB,YOW,2023-05-14 14:17:00,2023-05-14 21:27:00,Avianca,7:10:00,708,McDonnell Douglas MD-88,205
FL-910524,HKG,YXU,2023-09-21 18:10:00,2023-09-21 19:28:00,Lufthansa,1:18:00,2110,Boeing 737 MAX,189
FL-531247,SFO,CDG,2023-02-18 06:32:00,2023-02-18 14:25:00,Swiss International Air Lines,7:53:00,998,Bombardier CRJ900,174
FL-570227,AMS,ORD,2023-03-24 11:50:00,2023-03-24 12:53:00,Air France,1:03:00,2895,Airbus A380,117
FL-540157,ORD,SIN,2023-01-21 01:20:00,2023-01-21 04:22:00,Qatar Airways,3:02:00,2958,Boeing 737,205
FL-232027,FCO,IST,2023-12-15 05:54:00,2023-12-15 09:17:00,Iberia,3:23:00,2122,Boeing 777,180
FL-529181,MEL,HND,2023-10-13 11:32:00,2023-10-13 18:03:00,United Airlines,6:31:00,758,Bombardier Q400,156
FL-305043,SFO,FRA,2023-06-23 20:05:00,2023-06-24 02:00:00,Asiana Airlines,5:55:00,910,Boeing 737 MAX,145
FL-357256,CDG,AMS,2023-04-07 01:12:00,2023-04-07 06:30:00,EVA Air,5:18:00,1265,Boeing 767,130
FL-862683,IST,LAX,2023-12-28 03:09:00,2023-12-28 04:48:00,Delta Airlines,1:39:00,2002,Embraer E190,202
FL-237110,ICN,YXU,2023-05-24 04:56:00,2023-05-24 08:00:00,China Southern Airlines,3:04:00,1199,Embraer E190,236
FL-232296,ICN,ATL,2023-02-03 09:09:00,2023-02-03 12:59:00,ANA All Nippon Airways,3:50:00,949,Bombardier Q400,104
FL-760312,MEX,YYZ,2023-12-17 22:40:00,2023-12-18 01:04:00,China Southern Airlines,2:24:00,737,Boeing 747,143
FL-520983,LAX,ORD,2023-09-10 07:46:00,2023-09-10 09:21:00,Aeroflot,1:35:00,945,Boeing 737,149
FL-847209,SYD,HKG,2023-05-16 05:41:00,2023-05-16 10:36:00,Aeroflot,4:55:00,1636,Bombardier Q400,162
FL-751856,YXU,HKG,2023-08-28 13:24:00,2023-08-28 20:40:00,United Airlines,7:16:00,2183,Bombardier Q400,105
FL-733402,YVR,LAX,2023-12-16 11:02:00,2023-12-16 18:31:00,Lufthansa,7:29:00,884,Airbus A320,104
FL-872495,DFW,AMS,2023-02-18 03:44:00,2023-02-18 07:19:00,Qatar Airways,3:35:00,1193,Boeing 787,112
